snapshot_id,coingecko_id,token_symbol,decision_ts,price_usd_t,volume_24h_usd,market_cap_usd,market_cap_rank,category,primary_exchange,hist_prices_30d,ath_change_percentage,price_change_percentage_30d,research_notes,news_score,price_usd_t90,return_90d,positive_90d_return
bitcoin_2026-04-20,bitcoin,BTC,2026-04-20T00:00:00Z,73841.02173808741,57237273536.28347,1478167516521.3162,1,Smart Contract Platform,btcc,"[70526.28915958, 68424.07687772, 67933.42948138, 70987.25185406, 70528.86345596, 71303.58545062, 68727.21229012, 66329.88185741, 66388.84446013, 65947.03192608, 66691.27147787, 68107.47456405, 67959.87524726, 66887.51063938, 66822.55230312, 67077.15005328, 69002.03847938, 68672.24657456, 71661.76372428, 70644.79416157, 71367.80291659, 72920.25491187, 73021.85968305, 70660.6396118, 74481.6414286, 74297.347595, 74826.31308826, 75111.95674548, 77125.73357198, 75716.15083727]",-4.258905143289304,4.699995729264139,NULL,-999,64795.70382303786,-0.12249719332342268,0
bitcoin_2026-04-27,bitcoin,BTC,2026-04-27T00:00:00Z,78637.74356150378,20900479735.89463,1574424193250.3992,1,Smart Contract Platform,btcc,"[66329.88185741, 66388.84446013, 65947.03192608, 66691.27147787, 68107.47456405, 67959.87524726, 66887.51063938, 66822.55230312, 67077.15005328, 69002.03847938, 68672.24657456, 71661.76372428, 70644.79416157, 71367.80291659, 72920.25491187, 73021.85968305, 70660.6396118, 74481.6414286, 74297.347595, 74826.31308826, 75111.95674548, 77125.73357198, 75716.15083727, 73841.02173809, 75858.03546791, 76326.19170243, 78238.81675009, 78275.32582746, 77447.61757992, 77634.51592193]",0.46300380127828333,18.555530870008564,NULL,-999,64318.24520120312,-0.1820944715828623,0
bitcoin_2026-05-04,bitcoin,BTC,2026-05-04T00:00:00Z,78512.09246456268,21039106932.465828,1572088532218.1125,1,Smart Contract Platform,btcc,"[66822.55230312, 67077.15005328, 69002.03847938, 68672.24657456, 71661.76372428, 70644.79416157, 71367.80291659, 72920.25491187, 73021.85968305, 70660.6396118, 74481.6414286, 74297.347595, 74826.31308826, 75111.95674548, 77125.73357198, 75716.15083727, 73841.02173809, 75858.03546791, 76326.19170243, 78238.81675009, 78275.32582746, 77447.61757992, 77634.51592193, 78637.7435615, 77366.78442217, 76331.8644347, 75784.95743625, 76296.79648443, 78207.7642549, 78677.42463272]",-0.21013927302694357,17.49340568198532,NULL,-999,62772.57726413174,-0.2004724967371765,0
bitcoin_2026-05-11,bitcoin,BTC,2026-05-11T00:00:00Z,82018.3711243874,19419025189.8614,1645004741191.1208,1,Smart Contract Platform,btcc,"[72920.25491187, 73021.85968305, 70660.6396118, 74481.6414286, 74297.347595, 74826.31308826, 75111.95674548, 77125.73357198, 75716.15083727, 73841.02173809, 75858.03546791, 76326.19170243, 78238.81675009, 78275.32582746, 77447.61757992, 77634.51592193, 78637.7435615, 77366.78442217, 76331.8644347, 75784.95743625, 76296.79648443, 78207.7642549, 78677.42463272, 78512.09246456, 79825.87511296, 80913.96137493, 81436.85936825, 80024.90767231, 80197.2669977, 80677.64981724]",0.7140645656608324,12.476802533826081,NULL,-999,64917.23929330571,-0.20850367541616321,0
bitcoin_2026-05-18,bitcoin,BTC,2026-05-18T00:00:00Z,77428.51866052429,20316786825.924442,1550931401030.0012,1,Smart Contract Platform,btcc,"[77125.73357198, 75716.15083727, 73841.02173809, 75858.03546791, 76326.19170243, 78238.81675009, 78275.32582746, 77447.61757992, 77634.51592193, 78637.7435615, 77366.78442217, 76331.8644347, 75784.95743625, 76296.79648443, 78207.7642549, 78677.42463272, 78512.09246456, 79825.87511296, 80913.96137493, 81436.85936825, 80024.90767231, 80197.2669977, 80677.64981724, 82018.37112439, 81627.56604995, 80482.14377829, 79288.84208656, 81059.11595417, 79068.66840414, 78132.75351269]",-5.596127307749422,0.3925863321059264,NULL,-999,63031.04825975698,-0.18594531640068213,0
bitcoin_2026-05-25,bitcoin,BTC,2026-05-25T00:00:00Z,77016.06581859986,21763916479.84379,1542935472694.078,1,Smart Contract Platform,btcc,"[77447.61757992, 77634.51592193, 78637.7435615, 77366.78442217, 76331.8644347, 75784.95743625, 76296.79648443, 78207.7642549, 78677.42463272, 78512.09246456, 79825.87511296, 80913.96137493, 81436.85936825, 80024.90767231, 80197.2669977, 80677.64981724, 82018.37112439, 81627.56604995, 80482.14377829, 79288.84208656, 81059.11595417, 79068.66840414, 78132.75351269, 77428.51866052, 76959.40571528, 76758.73155866, 77470.39614899, 77550.3830832, 75478.38285863, 76684.37097078]",-6.099005914420252,-0.5572176069489343,NULL,-999,77081.02299000922,0.0008434236508829684,1
bitcoin_2026-06-01,bitcoin,BTC,2026-06-01T00:00:00Z,73598.6681238158,16617912637.659142,1474670238472.3772,1,Smart Contract Platform,btcc,"[78207.7642549, 78677.42463272, 78512.09246456, 79825.87511296, 80913.96137493, 81436.85936825, 80024.90767231, 80197.2669977, 80677.64981724, 82018.37112439, 81627.56604995, 80482.14377829, 79288.84208656, 81059.11595417, 79068.66840414, 78132.75351269, 77428.51866052, 76959.40571528, 76758.73155866, 77470.39614899, 77550.3830832, 75478.38285863, 76684.37097078, 77016.0658186, 77258.39912361, 75851.10409562, 74339.61694703, 73651.64255141, 73500.91507629, 73820.30385315]",-10.265630596104424,-5.893399683513545,NULL,-999,78225.13950818499,0.06286080308662689,1
bitcoin_2026-06-08,bitcoin,BTC,2026-06-08T00:00:00Z,63273.537430635515,33326211424.640003,1267943921370.2615,1,Smart Contract Platform,btcc,"[80197.2669977, 80677.64981724, 82018.37112439, 81627.56604995, 80482.14377829, 79288.84208656, 81059.11595417, 79068.66840414, 78132.75351269, 77428.51866052, 76959.40571528, 76758.73155866, 77470.39614899, 77550.3830832, 75478.38285863, 76684.37097078, 77016.0658186, 77258.39912361, 75851.10409562, 74339.61694703, 73651.64255141, 73500.91507629, 73820.30385315, 73598.66812382, 71320.29306465, 66727.26415498, 64046.61064609, 63810.65923841, 60960.10140035, 60855.25426528]",-22.854433021260377,-21.1026263121324,NULL,-999,79821.69873179746,0.26153368332382376,1
ethereum_2025-10-20,ethereum,ETH,2025-10-20T00:00:00Z,3982.3558612703023,29256291805.263657,480800504808.295,2,Smart Contract Platform,coinup,"[4470.10274893, 4481.48458839, 4445.96468609, 4201.88998362, 4164.82603751, 4152.85264808, 3896.06301762, 4028.90846564, 4018.70445818, 4139.67572687, 4214.49831753, 4147.31618687, 4354.37875727, 4484.18037706, 4514.14861655, 4488.80291746, 4513.31014835, 4690.83785626, 4453.78126556, 4526.06209538, 4368.41961657, 3841.67368038, 3747.45704466, 4151.91886318, 4245.44707663, 4126.23535287, 3991.54423552, 3893.75603757, 3835.00724848, 3890.0160621]",-15.103527700220386,-10.91131267112443,NULL,-999,3307.0701203970584,-0.16956941177472762,0
ethereum_2025-10-27,ethereum,ETH,2025-10-27T00:00:00Z,4158.567621968615,25883399675.759956,502002782659.0379,2,Smart Contract Platform,coinup,"[4028.90846564, 4018.70445818, 4139.67572687, 4214.49831753, 4147.31618687, 4354.37875727, 4484.18037706, 4514.14861655, 4488.80291746, 4513.31014835, 4690.83785626, 4453.78126556, 4526.06209538, 4368.41961657, 3841.67368038, 3747.45704466, 4151.91886318, 4245.44707663, 4126.23535287, 3991.54423552, 3893.75603757, 3835.00724848, 3890.0160621, 3982.35586127, 3980.07327974, 3866.15178277, 3805.88186435, 3857.59000857, 3935.95650344, 3954.00411991]",-11.3470183921226,3.218220454419307,NULL,-999,2950.844309906184,-0.2904181010986444,0
ethereum_2025-11-03,ethereum,ETH,2025-11-03T00:00:00Z,3905.342929555584,16505905832.7532,471728931087.62933,2,Smart Contract Platform,coinup,"[4514.14861655, 4488.80291746, 4513.31014835, 4690.83785626, 4453.78126556, 4526.06209538, 4368.41961657, 3841.67368038, 3747.45704466, 4151.91886318, 4245.44707663, 4126.23535287, 3991.54423552, 3893.75603757, 3835.00724848, 3890.0160621, 3982.35586127, 3980.07327974, 3866.15178277, 3805.88186435, 3857.59000857, 3935.95650344, 3954.00411991, 4158.56762197, 4117.28707771, 3978.81201041, 3902.80194743, 3801.55150472, 3846.95863062, 3872.92605474]",-16.74530117597347,-13.486611512104885,NULL,-999,2450.663546893,-0.37248441658057463,0
ethereum_2025-11-10,ethereum,ETH,2025-11-10T00:00:00Z,3578.8023059041866,25306062473.02298,432140258282.28656,2,Smart Contract Platform,coinup,"[3841.67368038, 3747.45704466, 4151.91886318, 4245.44707663, 4126.23535287, 3991.54423552, 3893.75603757, 3835.00724848, 3890.0160621, 3982.35586127, 3980.07327974, 3866.15178277, 3805.88186435, 3857.59000857, 3935.95650344, 3954.00411991, 4158.56762197, 4117.28707771, 3978.81201041, 3902.80194743, 3801.55150472, 3846.95863062, 3872.92605474, 3905.34292956, 3600.36376841, 3285.23183959, 3425.96980589, 3312.45030702, 3426.4012406, 3399.66377555]",-15.702581110909408,-6.84262632249718,NULL,-999,2087.9866273523585,-0.4165683240150849,0
ethereum_2025-11-17,ethereum,ETH,2025-11-17T00:00:00Z,3091.905045683136,30603488973.76373,373455751267.06415,2,Smart Contract Platform,coinup,"[3835.00724848, 3890.0160621, 3982.35586127, 3980.07327974, 3866.15178277, 3805.88186435, 3857.59000857, 3935.95650344, 3954.00411991, 4158.56762197, 4117.28707771, 3978.81201041, 3902.80194743, 3801.55150472, 3846.95863062, 3872.92605474, 3905.34292956, 3600.36376841, 3285.23183959, 3425.96980589, 3312.45030702, 3426.4012406, 3399.66377555, 3578.8023059, 3566.04986712, 3416.071509, 3412.54323683, 3223.17577861, 3118.71434443, 3169.69726724]",-25.6497590817228,-19.376813514202773,NULL,-999,2085.705591574723,-0.32543025715270635,0
ethereum_2025-11-24,ethereum,ETH,2025-11-24T00:00:00Z,2798.913101183697,20117555262.314224,338086242481.6212,2,Smart Contract Platform,coinup,"[3935.95650344, 3954.00411991, 4158.56762197, 4117.28707771, 3978.81201041, 3902.80194743, 3801.55150472, 3846.95863062, 3872.92605474, 3905.34292956, 3600.36376841, 3285.23183959, 3425.96980589, 3312.45030702, 3426.4012406, 3399.66377555, 3578.8023059, 3566.04986712, 3416.071509, 3412.54323683, 3223.17577861, 3118.71434443, 3169.69726724, 3091.90504568, 3026.21825534, 3121.51384816, 3020.93578772, 2832.53079764, 2763.89739049, 2768.15365675]",-32.69526058930056,-28.888617068295687,NULL,-999,1986.9516807466036,-0.2900988316120655,0
ethereum_2025-12-01,ethereum,ETH,2025-12-01T00:00:00Z,2990.797383294047,11717224359.873058,361323261616.5661,2,Smart Contract Platform,coinup,"[3846.95863062, 3872.92605474, 3905.34292956, 3600.36376841, 3285.23183959, 3425.96980589, 3312.45030702, 3426.4012406, 3399.66377555, 3578.8023059, 3566.04986712, 3416.071509, 3412.54323683, 3223.17577861, 3118.71434443, 3169.69726724, 3091.90504568, 3026.21825534, 3121.51384816, 3020.93578772, 2832.53079764, 2763.89739049, 2768.15365675, 2798.91310118, 2952.33490685, 2958.57321752, 3026.42153481, 3014.81984995, 3031.24585572, 2989.64979579]",-23.41780383331431,-22.255535594120403,NULL,-999,1966.7219163588757,-0.3424088414198292,0
ethereum_2025-12-08,ethereum,ETH,2025-12-08T00:00:00Z,3060.9948319527766,21104749281.741245,369159022672.3001,2,Smart Contract Platform,coinup,"[3426.4012406, 3399.66377555, 3578.8023059, 3566.04986712, 3416.071509, 3412.54323683, 3223.17577861, 3118.71434443, 3169.69726724, 3091.90504568, 3026.21825534, 3121.51384816, 3020.93578772, 2832.53079764, 2763.89739049, 2768.15365675, 2798.91310118, 2952.33490685, 2958.57321752, 3026.42153481, 3014.81984995, 3031.24585572, 2989.64979579, 2990.79738329, 2796.73386905, 2997.60242719, 3188.88194473, 3134.34864082, 3019.82603806, 3036.87564671]",-14.46873645680704,-10.664437203570188,NULL,-999,1984.4479694207268,-0.3516983600541598,0
ethereum_2025-12-15,ethereum,ETH,2025-12-15T00:00:00Z,3063.5454528219575,17436601534.892895,369722328464.4331,2,Smart Contract Platform,coinup,"[3118.71434443, 3169.69726724, 3091.90504568, 3026.21825534, 3121.51384816, 3020.93578772, 2832.53079764, 2763.89739049, 2768.15365675, 2798.91310118, 2952.33490685, 2958.57321752, 3026.42153481, 3014.81984995, 3031.24585572, 2989.64979579, 2990.79738329, 2796.73386905, 2997.60242719, 3188.88194473, 3134.34864082, 3019.82603806, 3036.87564671, 3060.99483195, 3123.80525237, 3318.72094504, 3323.2920126, 3238.41361515, 3086.73276699, 3115.27139996]",-7.81594150599868,-1.768962640252103,NULL,-999,2107.1131900776604,-0.3121978366155097,0
ethereum_2025-12-22,ethereum,ETH,2025-12-22T00:00:00Z,3004.2204920824893,11541888974.224104,362237625179.74133,2,Smart Contract Platform,coinup,"[2763.89739049, 2768.15365675, 2798.91310118, 2952.33490685, 2958.57321752, 3026.42153481, 3014.81984995, 3031.24585572, 2989.64979579, 2990.79738329, 2796.73386905, 2997.60242719, 3188.88194473, 3134.34864082, 3019.82603806, 3036.87564671, 3060.99483195, 3123.80525237, 3318.72094504, 3323.2920126, 3238.41361515, 3086.73276699, 3115.27139996, 3063.54545282, 2963.89455725, 2957.8602493, 2832.46832688, 2826.6732477, 2977.66450368, 2977.33425629]",-9.60106783599124,8.695080447649595,NULL,-999,2066.1561868530966,-0.3122488205182097,0
ethereum_2025-12-29,ethereum,ETH,2025-12-29T00:00:00Z,2948.8317693857384,9476414204.840725,355886730370.1094,2,Smart Contract Platform,coinup,"[3031.24585572, 2989.64979579, 2990.79738329, 2796.73386905, 2997.60242719, 3188.88194473, 3134.34864082, 3019.82603806, 3036.87564671, 3060.99483195, 3123.80525237, 3318.72094504, 3323.2920126, 3238.41361515, 3086.73276699, 3115.27139996, 3063.54545282, 2963.89455725, 2957.8602493, 2832.46832688, 2826.6732477, 2977.66450368, 2977.33425629, 3004.22049208, 3005.37555771, 2965.21878516, 2945.36728288, 2901.68079012, 2926.47016741, 2947.71230054]",-11.267750224621054,-2.7188189362808646,NULL,-999,2000.0500988359693,-0.3217483209452151,0
ethereum_2026-01-05,ethereum,ETH,2026-01-05T00:00:00Z,3153.1033957378954,13358809647.653217,380563376620.20197,2,Smart Contract Platform,coinup,"[3019.82603806, 3036.87564671, 3060.99483195, 3123.80525237, 3318.72094504, 3323.2920126, 3238.41361515, 3086.73276699, 3115.27139996, 3063.54545282, 2963.89455725, 2957.8602493, 2832.46832688, 2826.6732477, 2977.66450368, 2977.33425629, 3004.22049208, 3005.37555771, 2965.21878516, 2945.36728288, 2901.68079012, 2926.47016741, 2947.71230054, 2948.83176939, 2934.35628061, 2967.98041379, 2970.02868236, 3003.85480822, 3135.10847767, 3130.79636864]",-5.121085243702817,4.413411766072861,NULL,-999,2052.0685636243165,-0.34919084277473,0
ethereum_2026-01-12,ethereum,ETH,2026-01-12T00:00:00Z,3120.1733886182465,3657548648.4503293,376588474098.12317,2,Smart Contract Platform,coinup,"[3086.73276699, 3115.27139996, 3063.54545282, 2963.89455725, 2957.8602493, 2832.46832688, 2826.6732477, 2977.66450368, 2977.33425629, 3004.22049208, 3005.37555771, 2965.21878516, 2945.36728288, 2901.68079012, 2926.47016741, 2947.71230054, 2948.83176939, 2934.35628061, 2967.98041379, 2970.02868236, 3003.85480822, 3135.10847767, 3130.79636864, 3153.10339574, 3227.39331946, 3291.91296141, 3167.41277458, 3106.05912793, 3085.41026998, 3086.12470259]",-5.217014386739704,1.083366269698094,NULL,-999,2283.0571149299954,-0.2682915881347747,0
ethereum_2026-01-19,ethereum,ETH,2026-01-19T00:00:00Z,3277.768640868265,2106331225.2783458,395608949640.7952,2,Smart Contract Platform,coinup,"[2977.66450368, 2977.33425629, 3004.22049208, 3005.37555771, 2965.21878516, 2945.36728288, 2901.68079012, 2926.47016741, 2947.71230054, 2948.83176939, 2934.35628061, 2967.98041379, 2970.02868236, 3003.85480822, 3135.10847767, 3130.79636864, 3153.10339574, 3227.39331946, 3291.91296141, 3167.41277458, 3106.05912793, 3085.41026998, 3086.12470259, 3120.17338862, 3091.68473524, 3330.50442936, 3351.81608164, 3319.22316589, 3292.51389789, 3307.0701204]",-2.2091737425290914,10.078507394415093,NULL,-999,2351.4600244518356,-0.2826034165032022,0
ethereum_2026-01-26,ethereum,ETH,2026-01-26T00:00:00Z,2812.935403888694,21087108890.108875,339505649535.07916,2,Smart Contract Platform,coinup,"[2926.47016741, 2947.71230054, 2948.83176939, 2934.35628061, 2967.98041379, 2970.02868236, 3003.85480822, 3135.10847767, 3130.79636864, 3153.10339574, 3227.39331946, 3291.91296141, 3167.41277458, 3106.05912793, 3085.41026998, 3086.12470259, 3120.17338862, 3091.68473524, 3330.50442936, 3351.81608164, 3319.22316589, 3292.51389789, 3307.0701204, 3277.76864087, 3186.78073969, 2941.88325567, 2984.17496554, 2951.38707559, 2955.12255502, 2950.84430991]",-16.077274666249508,-3.8795804169196257,NULL,-999,2320.566403725771,-0.17503743579829667,0
ethereum_2026-02-02,ethereum,ETH,2026-02-02T00:00:00Z,2264.345387690806,33868246011.930717,273292483045.14944,2,Smart Contract Platform,coinup,"[3135.10847767, 3130.79636864, 3153.10339574, 3227.39331946, 3291.91296141, 3167.41277458, 3106.05912793, 3085.41026998, 3086.12470259, 3120.17338862, 3091.68473524, 3330.50442936, 3351.81608164, 3319.22316589, 3292.51389789, 3307.0701204, 3277.76864087, 3186.78073969, 2941.88325567, 2984.17496554, 2951.38707559, 2955.12255502, 2950.84430991, 2812.93540389, 2925.76383302, 3020.01573109, 3011.81500027, 2822.6338414, 2702.9166773, 2450.66354689]",-32.44422329456391,-27.774576101101612,NULL,-999,2322.287161264127,0.02558875244399461,1
ethereum_2026-02-09,ethereum,ETH,2026-02-09T00:00:00Z,2092.4274588224594,18373761018.921764,252540566503.86624,2,Smart Contract Platform,coinup,"[3085.41026998, 3086.12470259, 3120.17338862, 3091.68473524, 3330.50442936, 3351.81608164, 3319.22316589, 3292.51389789, 3307.0701204, 3277.76864087, 3186.78073969, 2941.88325567, 2984.17496554, 2951.38707559, 2955.12255502, 2950.84430991, 2812.93540389, 2925.76383302, 3020.01573109, 3011.81500027, 2822.6338414, 2702.9166773, 2450.66354689, 2264.34538769, 2343.45854365, 2226.41311846, 2143.29339866, 1823.80533142, 2055.77437923, 2087.98662735]",-37.57332121285242,-32.18316931201296,NULL,-999,2327.1639474602157,0.11218381198737348,1
ethereum_2026-02-16,ethereum,ETH,2026-02-16T00:00:00Z,1967.5499217442239,28528944773.46997,237468436096.25647,2,Smart Contract Platform,coinup,"[3292.51389789, 3307.0701204, 3277.76864087, 3186.78073969, 2941.88325567, 2984.17496554, 2951.38707559, 2955.12255502, 2950.84430991, 2812.93540389, 2925.76383302, 3020.01573109, 3011.81500027, 2822.6338414, 2702.9166773, 2450.66354689, 2264.34538769, 2343.45854365, 2226.41311846, 2143.29339866, 1823.80533142, 2055.77437923, 2087.98662735, 2092.42745882, 2106.78564426, 2021.44159077, 1944.68190065, 1947.8399218, 2048.31878779, 2085.70559157]",-40.504741353715445,-40.24171247987284,NULL,-999,2180.0891100856325,0.10802225955872746,1
ethereum_2026-02-23,ethereum,ETH,2026-02-23T00:00:00Z,1886.450366591152,2071936733.0620174,227680153598.7431,2,Smart Contract Platform,coinup,"[2955.12255502, 2950.84430991, 2812.93540389, 2925.76383302, 3020.01573109, 3011.81500027, 2822.6338414, 2702.9166773, 2450.66354689, 2264.34538769, 2343.45854365, 2226.41311846, 2143.29339866, 1823.80533142, 2055.77437923, 2087.98662735, 2092.42745882, 2106.78564426, 2021.44159077, 1944.68190065, 1947.8399218, 2048.31878779, 2085.70559157, 1967.54992174, 1998.17598711, 1994.35271169, 1954.65311492, 1949.60683691, 1967.92838032, 1986.95168075]",-37.535081450945015,-36.163379641074,NULL,-999,2116.4299126571727,0.1219112626226142,1
ethereum_2026-03-02,ethereum,ETH,2026-03-02T00:00:00Z,1939.7957193912328,21599432840.139435,234118271380.97858,2,Smart Contract Platform,coinup,"[2702.9166773, 2450.66354689, 2264.34538769, 2343.45854365, 2226.41311846, 2143.29339866, 1823.80533142, 2055.77437923, 2087.98662735, 2092.42745882, 2106.78564426, 2021.44159077, 1944.68190065, 1947.8399218, 2048.31878779, 2085.70559157, 1967.54992174, 1998.17598711, 1994.35271169, 1954.65311492, 1949.60683691, 1967.92838032, 1986.95168075, 1886.45036659, 1859.21991068, 1852.08216189, 2053.09773253, 2027.50507591, 1931.11885266, 1966.72191636]",-28.233240199952135,-28.233240199952135,NULL,-999,2021.665390940461,0.04220530581174886,1
ethereum_2026-03-09,ethereum,ETH,2026-03-09T00:00:00Z,1939.3917593920498,15144191039.015755,234069173421.49823,2,Smart Contract Platform,coinup,"[2055.77437923, 2087.98662735, 2092.42745882, 2106.78564426, 2021.44159077, 1944.68190065, 1947.8399218, 2048.31878779, 2085.70559157, 1967.54992174, 1998.17598711, 1994.35271169, 1954.65311492, 1949.60683691, 1967.92838032, 1986.95168075, 1886.45036659, 1859.21991068, 1852.08216189, 2053.09773253, 2027.50507591, 1931.11885266, 1966.72191636, 1939.79571939, 2028.79901135, 1982.95141328, 2127.57917781, 2073.35894718, 1979.07813258, 1984.44796942]",-8.845142891958456,-5.66125451398638,NULL,-999,1568.7027946407661,-0.19113671229967755,0
ethereum_2026-03-16,ethereum,ETH,2026-03-16T00:00:00Z,2182.0726576096104,14142774279.99913,263358513956.0199,2,Smart Contract Platform,coinup,"[2048.31878779, 2085.70559157, 1967.54992174, 1998.17598711, 1994.35271169, 1954.65311492, 1949.60683691, 1967.92838032, 1986.95168075, 1886.45036659, 1859.21991068, 1852.08216189, 2053.09773253, 2027.50507591, 1931.11885266, 1966.72191636, 1939.79571939, 2028.79901135, 1982.95141328, 2127.57917781, 2073.35894718, 1979.07813258, 1984.44796942, 1939.39175939, 1992.98202691, 2035.1741536, 2051.93411412, 2071.91973079, 2090.07300643, 2107.11319008]",2.5612903326559744,6.529934237844004,NULL,-999,1680.3055520030994,-0.2299497699385411,0
ethereum_2026-03-23,ethereum,ETH,2026-03-23T00:00:00Z,2055.681838744274,13821408478.563215,248103824426.18518,2,Smart Contract Platform,coinup,"[1967.92838032, 1986.95168075, 1886.45036659, 1859.21991068, 1852.08216189, 2053.09773253, 2027.50507591, 1931.11885266, 1966.72191636, 1939.79571939, 2028.79901135, 1982.95141328, 2127.57917781, 2073.35894718, 1979.07813258, 1984.44796942, 1939.39175939, 1992.98202691, 2035.1741536, 2051.93411412, 2071.91973079, 2090.07300643, 2107.11319008, 2182.07265761, 2343.53108773, 2320.95092675, 2203.13494415, 2139.51419529, 2146.57881498, 2066.15618685]",-12.28271519405747,4.459179475110453,NULL,-999,1739.2769352743533,-0.15391725387971456,0
ethereum_2026-03-30,ethereum,ETH,2026-03-30T00:00:00Z,1981.7423699353176,3126443831.8927627,239179399783.70428,2,Smart Contract Platform,coinup,"[1931.11885266, 1966.72191636, 1939.79571939, 2028.79901135, 1982.95141328, 2127.57917781, 2073.35894718, 1979.07813258, 1984.44796942, 1939.39175939, 1992.98202691, 2035.1741536, 2051.93411412, 2071.91973079, 2090.07300643, 2107.11319008, 2182.07265761, 2343.53108773, 2320.95092675, 2203.13494415, 2139.51419529, 2146.57881498, 2066.15618685, 2055.68183874, 2152.47130239, 2156.39387798, 2172.41633286, 2059.58910436, 1991.54854779, 2000.05009884]",-15.437760552573266,2.6214604660350194,NULL,-999,1571.9371269098212,-0.2067903725744492,0
ethereum_2026-04-06,ethereum,ETH,2026-04-06T00:00:00Z,2066.1981252768373,2977633843.3241262,249352708217.40182,2,Smart Contract Platform,coinup,"[1979.07813258, 1984.44796942, 1939.39175939, 1992.98202691, 2035.1741536, 2051.93411412, 2071.91973079, 2090.07300643, 2107.11319008, 2182.07265761, 2343.53108773, 2320.95092675, 2203.13494415, 2139.51419529, 2146.57881498, 2066.15618685, 2055.68183874, 2152.47130239, 2156.39387798, 2172.41633286, 2059.58910436, 1991.54854779, 2000.05009884, 1981.74236994, 2024.01464708, 2095.41599343, 2131.5392771, 2052.33623023, 2009.42129103, 2052.06856362]",-11.833978388832179,4.40204917935334,NULL,-999,1779.908385139636,-0.1385587067546309,0
ethereum_2026-04-13,ethereum,ETH,2026-04-13T00:00:00Z,2189.221443884993,13405623366.831423,264219444192.96732,2,Smart Contract Platform,coinup,"[2090.07300643, 2107.11319008, 2182.07265761, 2343.53108773, 2320.95092675, 2203.13494415, 2139.51419529, 2146.57881498, 2066.15618685, 2055.68183874, 2152.47130239, 2156.39387798, 2172.41633286, 2059.58910436, 1991.54854779, 2000.05009884, 1981.74236994, 2024.01464708, 2095.41599343, 2131.5392771, 2052.33623023, 2009.42129103, 2052.06856362, 2066.19812528, 2100.80614027, 2235.8222063, 2179.79157008, 2177.9725867, 2247.41862216, 2283.05711493]",-6.5844931461568335,4.743778669453302,NULL,-999,1787.9485944322748,-0.18329477384463178,0
ethereum_2026-04-20,ethereum,ETH,2026-04-20T00:00:00Z,2264.1941982589246,15211822330.006557,273266828288.31577,2,Smart Contract Platform,coinup,"[2146.57881498, 2066.15618685, 2055.68183874, 2152.47130239, 2156.39387798, 2172.41633286, 2059.58910436, 1991.54854779, 2000.05009884, 1981.74236994, 2024.01464708, 2095.41599343, 2131.5392771, 2052.33623023, 2009.42129103, 2052.06856362, 2066.19812528, 2100.80614027, 2235.8222063, 2179.79157008, 2177.9725867, 2247.41862216, 2283.05711493, 2189.22144388, 2374.01620533, 2326.44517747, 2360.57614677, 2348.98749239, 2421.29057107, 2351.46002445]",-6.488125575869585,5.479201716514415,NULL,-999,1862.32234801627,-0.1774900097136889,0
ethereum_2026-04-27,ethereum,ETH,2026-04-27T00:00:00Z,2369.1540292624554,10106202763.695818,285930428396.5808,2,Smart Contract Platform,coinup,"[1991.54854779, 2000.05009884, 1981.74236994, 2024.01464708, 2095.41599343, 2131.5392771, 2052.33623023, 2009.42129103, 2052.06856362, 2066.19812528, 2100.80614027, 2235.8222063, 2179.79157008, 2177.9725867, 2247.41862216, 2283.05711493, 2189.22144388, 2374.01620533, 2326.44517747, 2360.57614677, 2348.98749239, 2421.29057107, 2351.46002445, 2264.19419826, 2314.63860713, 2326.66401269, 2375.71445336, 2331.09530879, 2315.70018566, 2320.56640373]",-2.1532542366852314,18.960395511865503,NULL,-999,1874.4572768280736,-0.2088073406474067,0
ethereum_2026-05-04,ethereum,ETH,2026-05-04T00:00:00Z,2322.5878639164766,4551919997.822555,280307153738.07544,2,Smart Contract Platform,coinup,"[2009.42129103, 2052.06856362, 2066.19812528, 2100.80614027, 2235.8222063, 2179.79157008, 2177.9725867, 2247.41862216, 2283.05711493, 2189.22144388, 2374.01620533, 2326.44517747, 2360.57614677, 2348.98749239, 2421.29057107, 2351.46002445, 2264.19419826, 2314.63860713, 2326.66401269, 2375.71445336, 2331.09530879, 2315.70018566, 2320.56640373, 2369.15402926, 2303.88425013, 2292.76587415, 2253.62004929, 2256.94911237, 2295.58344088, 2322.28716126]",-4.076450316595192,15.584913640963727,NULL,-999,1843.443563411847,-0.20629759930660707,0
ethereum_2026-05-11,ethereum,ETH,2026-05-11T00:00:00Z,2369.9648714985337,17894035453.03701,286023012112.36975,2,Smart Contract Platform,coinup,"[2247.41862216, 2283.05711493, 2189.22144388, 2374.01620533, 2326.44517747, 2360.57614677, 2348.98749239, 2421.29057107, 2351.46002445, 2264.19419826, 2314.63860713, 2326.66401269, 2375.71445336, 2331.09530879, 2315.70018566, 2320.56640373, 2369.15402926, 2303.88425013, 2292.76587415, 2253.62004929, 2256.94911237, 2295.58344088, 2322.28716126, 2322.58786392, 2346.17130289, 2360.64436629, 2351.01374842, 2291.30259137, 2307.47037298, 2327.16394746]",-2.1197662181149823,5.452755802900011,NULL,-999,1915.447810935271,-0.19178219307354993,0
